Trial ID,Protocol/Trial ID,Trial Title,Trial Phase,TT_Trial Status,Therapeutic Area,Disease,MeSH Term,TT_Sponsor/Collaborator,Sponsor/Collaborator Type,Sponsor/Collaborator: Parent HQ Country,Primary Tested Drug,Primary Tested Drug: Mechanism Of Action,Primary Tested Drug: Target_truncated,Primary Tested Drug: Therapeutic Class,Primary Tested Drug: Drug Type,Other Tested Drug,Other Tested Drug: Mechanism of Action_truncated,Other Tested Drug: Target_trucated,Other Tested Drug: Therapeutic Class_truncated,Other Tested Drug: Drug Type,Oncology Biomarker,Oncology Biomarker Common Use(s),Primary Endpoint,Primary Endpoint Group_truncated,Primary Endpoint Details_truncated,Secondary/Other Endpoint,Secondary / Other Endpoint Group_truncated,Secondary / Other Endpoint details_truncated,Start Date,Treatment Duration (Mos.),Primary Completion Date,Primary Completion Date Type,Full Completion Date,Primary Endpoints Reported Date,Primary Endpoints Reported Date Type,Pts/Site/Mo,Patient Gender,Patient Age Group,Min Patient Age,Min Patient Age Unit,Max Patient Age,Max Patient Age Unit,Target Accrual,Actual Accrual (No. of patients),Actual Accrual (% of Target),Reported Sites,Identified Sites,Trial Region,Countries,Countries Count,ClinicalTrials.gov Location Country,ClinicalTrials.gov Sites Count,Prior/Concurrent Therapy_truncated,Treatment Plan,Study Keywords,TT_Study Design,Decentralized (DCT) Attributes,Associated CRO,Last Modified Date,NCT Code position,NCT Code,Bain_Cleaned Sponsor/Collaborator Type,NCT id,CT_Study Title,CT_Study Status,interventions,Bain_Lead Sponsor1,Bain_Lead Sponsor2
399878,Trialtroveid-399878,Abbv-3373 - A Novel Immunology Antibody Drug Conjugate (Adc): Results From An Fih Single Ascending Dose Study In Healthy Subjects To Support Dose Selection For The Proof-of-concept Study In Ra Patients,I,Completed,Autoimmune/Inflammation,Autoimmune/Inflammation: Rheumatoid Arthritis,"Arthritis, Rheumatoid; Rheumatoid Arthritis",AbbVie,"Industry, Top 20 Pharma",United States,Abbv-3373,Tumour necrosis factor ligand antagonist; Glucocorticoid receptor modulator,Nuclear Receptor Subfamily 3 Group C Member 1; Tumor Necrosis Factor,"Gi Inflammatory/Bowel Disorders; Dermatological; Antiarthritic, Immunological",Biological > Protein > Antibody > Antibody-drug conjugate; Small molecule > Synthetic small molecule,Prednisone,Immunosuppressant; Corticosteroid Agonist,"",Immunosuppressant; Anti-inflammatory,Small molecule > Synthetic small molecule,"","",Adverse Events Cardiac Telemetry Immunogenicity Safety And Tolerability Vital Signs,Safety/Toxicity > Adverse Drug Reactions Safety/Toxicity > Cardiac Measures/Events Safety/Toxicity > Adverse Drug Reactions Safety/Toxicity > Safety/Tolerability Safety/Toxicity > Serious Adverse Events,"","","","","","","","","",2021-03-16,Actual,"",N/A,"","","","","","",55,"","","",(N/A),"","","","","","Subjects were randomly assigned to receive single dose SC (30, 100 or 300 mg) or IV (30, 300 or 900 mg) administration of ABBV-3373 or placebo. The study also included 8 subjects who received a single dose of open-label prednisone for evaluation of systemic glucocorticoid effects. 

Blood samples for PK, PD, and anti-drug antibody (ADA) analyses were collected for 85 days following drug administration.",Immunogenicity; Pharmacodynamics; Pharmacokinetics; Placebo Control; Randomized; Safety; Single Ascending Dose,"A Safety, Tolerability, Pharmacokinetics (PK), Pharmacodynamics (PD), Immunogenicity, First-in Human, Single Dose, Open-label, Single Ascending Dose, Randomized, Placebo-control study.","","",2024-04-22 10:42:52,-1,NO NCT CODE,Industry,,,,,AbbVie,
207739,Trialtroveid-207739,"A Phase I, Randomized, Double-blind (Db), Dose Escalating, Placebo-controlled Study Designed To Assess Safety, Tolerability, Pharmacokinetics (Pk), And Anti-drug Antibody (Ada) Formation Following A Range Of Dose Levels Of Abt-981/Placebo Administered Via A Single Intravenous (Iv) Infusion Or Subcutaneous (Sc) Injection In Healthy Subjects",I,Completed,Autoimmune/Inflammation,Autoimmune/Inflammation: Osteoarthritis,Osteoarthritis,AbbVie,"Industry, Top 20 Pharma",United States,Abt-981 (Iv) Abt-981 (Sc),"Interleukin 1a antagonist; Interleukin 1b antagonist
Interleukin 1a antagonist; Interleukin 1b antagonist",Interleukin 1 Alpha; Interleukin 1 Beta Interleukin 1 Alpha; Interleukin 1 Beta,"Gi Inflammatory/Bowel Disorders; Antipruritic/Inflamm, Allergic; Antipsoriasis; Dermatological; Antiarthritic, Immunological; Antiarthritic, Other Gi Inflammatory/Bowel Disorders; Antipruritic/Inflamm, Allergic; Antipsoriasis; Dermatological; Antiarthritic, Immunological; Antiarthritic, Other","Biological > Protein > Antibody > Monoclonal antibody, other; Biological > Protein > Antibody > Non-monoclonal antibody
Biological > Protein > Antibody > Monoclonal antibody, other; Biological > Protein > Antibody > Non-monoclonal antibody","","","","","","","",Safety And Tolerability,Safety/Toxicity > Safety/Tolerability,"","","","","","","","","",2014-04-24,Actual,"",Both,Adults,18,Year(S),55,Year(S),"",56,"","","",Americas; North America,United States,1,"","","","Patients received a range of dose levels of ABT-981/placebo administered via a single intravenous (IV) infusion (0.3, 1, 3 or 10 mg/kg)  or single subcutaneous (SC) injection (0.3, 1 or 3 mg/kg). 

In each dose cohort, six subjects received active drug and two received placebo. Safety assessment and PK/ADA samples were collected for 84 days following dosing.

Per ACR/ARHP 2015:
Subjects were divided into 7 cohorts. Each cohort received single intravenous (IV) or subcutaneous (SC) dose of ABT-981 (0.3, 1, 3, 10 mg/kg IV or 0.3, 1, 3 mg/kg SC) or PBO in a 6:2 ratio.",Double Blind/Blinded; Pharmacokinetics; Placebo Control; Randomized; Safety; Single Ascending Dose,"The first study in humans was a randomized, double blind (DB), dose escalating, placebo-controlled, safety, pharmacokinetics study.","","",2023-08-18 19:20:51,-1,NO NCT CODE,Industry,,,,,AbbVie,
257274,M12-187 Trialtroveid-257274,"An Open-label, Randomized Study To Evaluate Pharmacokinetics And Safety Of Abt-072 (Tablet), Abt-267, Abt-333 (Tablet), Abt-450 (Tablet) In Healthy Subjects",I,Completed,Infectious Disease,Infectious Disease: Hcv,Hepatitis C,AbbVie,"Industry, Top 20 Pharma",United States,Abt-072 (Tablet) Paritaprevir (Tablet) Ombitasvir Dasabuvir (Tablet),"HCV nonstructural protein 5B inhibitor
HCV nonstructural protein 3 inhibitor; HCV nonstructural protein 4A inhibitor
HCV nonstructural protein 5A inhibitor
HCV nonstructural protein 5B inhibitor","Polyprotein, Hepatitis-c Virus Polyprotein, Hepatitis-c Virus Polyprotein, Hepatitis-c Virus Polyprotein, Hepatitis-c Virus","Antiviral, Other Antiviral, Other Antiviral, Other Antiviral, Other","Small molecule > Synthetic small molecule
Small molecule > Synthetic small molecule
Small molecule > Synthetic small molecule
Small molecule; Small molecule > Synthetic small molecule","Ritonavir, Soft Gel-2",Cytochrome P450 Inhibitor; Hiv Protease Inhibitor,"Cytochrome P450 Family 3 Subfamily A Member 4; Gag-pol, Hiv-1","Antiviral, Anti-hiv",Reformulation > Oral reformulation,"","",Safety And Tolerability,Safety/Toxicity > Safety/Tolerability,"","","","","","","","","","","","",N/A,"","","","","","",51,"","","",(N/A),"","","","","","Subjects will receive ABT-450, ABT-267, ABT-267, ABT-333, ABT-072, Ritonavir SGC

Route of Administration: ABT-450 SDD tablet: 150 or 250 mg QD; PO ABT-267 SDD tablet: 25 mg QD; PO ABT-267 HME tablet: 200 mg QD; PO ABT-333 tablet: 400 mg BID; PO ABT-072 SDD tablet: 400 mg QD; PO, Ritonavir SGC: 100 mg QD; PO

Duration of Treatment: 21 days",Open Label; Pharmacokinetics; Randomized; Safety,"This is an open-label, randomized, pharmacokinetics and safety study","","",2015-05-14 07:41:23,-1,NO NCT CODE,Industry,,,,,AbbVie,
209932,Trialtroveid-209932,"A Randomized, 3-way Crossover Study Of Of Bioequivalence And Food Effect For A Complete Antiretroviral Fixed-dose Combination Of Lopinavir, Ritonavir, Lamivudine And Zidovudine In Hiv-negative Adult Subjects",I,Completed,Infectious Disease,Infectious Disease: Hiv,HIV Infections; HIV Seropositivity,AbbVie,"Industry, Top 20 Pharma",United States,Lamivudine + Lopinavir + Ritonavir + Zidovudine,Cytochrome P450 inhibitor; HIV protease inhibitor; Nucleotide reverse transcriptase inhibitor,"Cytochrome P450 Family 3 Subfamily A Member 4; Gag-pol, Hiv-1","Antiviral, Anti-hiv",Reformulation > Fixed-dose combination; Small molecule > Synthetic small molecule,"Lamivudine, Unspecified Zidovudine, Unspecified",Nucleoside Reverse Transcriptase Inhibitor Nucleoside Reverse Transcriptase Inhibitor,"","Antiviral, Anti-hiv Antiviral, Anti-hiv","Small molecule > Synthetic small molecule
Small molecule > Synthetic small molecule","","","","","","","","","","","","","",2014-05-19,Actual,"",N/A,Adults,"","","","","",24,"","","",(N/A),"","","","","","Subjects were randomly assigned to a sequence of FDC under fasting, moderate-fat and high-fat meal conditions. Single doses of lopinavir/ritonavir 400/100 mg, lamivudine 150 mg and zidovudine 300 mg were administered on Study Day 1 of each period. Serial blood samples were drawn for 36 hours and pharmacokinetic parameters were calculated.",Bioequivalence; Cross Over; Pharmacokinetics; Randomized,"This was a randomized, 3-way crossover, bioequivalence, pharmacokinetics study.","","",2023-03-06 08:25:43,-1,NO NCT CODE,Industry,,,,,AbbVie,
368303,Pmr 3680-2 Trialtroveid-368303,"Randomised, Placebo-controlled, Double-blind Withdrawal Study To Evaluate The Safety And Efficacy Of Abt-494 In Children From 2 To Less Than 18 Years Of Age With Active Polyarticular Course Jia",Iii,Planned,Autoimmune/Inflammation,Autoimmune/Inflammation: Rheumatoid Arthritis,"Arthritis, Juvenile; Arthritis, Rheumatoid; Rheumatoid Arthritis",AbbVie,"Industry, Top 20 Pharma",United States,Upadacitinib,Janus kinase 1 inhibitor,Janus Kinase 1,"Gi Inflammatory/Bowel Disorders; Antipruritic/Inflamm, Allergic; Dermatological; Immunosuppressant; Anti-inflammatory; Antiarthritic, Other",Small molecule > Synthetic small molecule,"","","","","","","",Safety And Tolerability,Safety/Toxicity > Safety/Tolerability,"","","","","","","","","","","","",N/A,Children,2,Year(S),17,Year(S),"","","","","",Americas; Europe; North America,United States,1,"","","",Patients will receive ABT-494,Double Blind/Blinded; Efficacy; Multiple Arm; Placebo Control; Randomized; Safety,"A Randomised, placebo-controlled, double-blind, safety and efficacy study","","",2024-08-25 02:02:08,-1,NO NCT CODE,Industry,,,,,AbbVie,
209931,Trialtroveid-209931,"A Randomized, 3-way Crossover Study Of Of Bioequivalence And Food Effect For A Complete Antiretroviral Fixed-dose Combination Of Lopinavir, Ritonavir, Lamivudine And Zidovudine In Hiv-negative Adult Subjects",I,Completed,Infectious Disease,Infectious Disease: Hiv,HIV Infections; HIV Seropositivity,AbbVie,"Industry, Top 20 Pharma",United States,Lamivudine + Lopinavir + Ritonavir + Zidovudine,Cytochrome P450 inhibitor; HIV protease inhibitor; Nucleotide reverse transcriptase inhibitor,"Cytochrome P450 Family 3 Subfamily A Member 4; Gag-pol, Hiv-1","Antiviral, Anti-hiv",Reformulation > Fixed-dose combination; Small molecule > Synthetic small molecule,Undisclosed ? Antiviral,Unidentified Pharmacological Activity,"","Antiviral, Other",Small molecule > Synthetic small molecule,"","","","","","","","","","","","","",2014-05-19,Actual,"",N/A,Adults,"","","","","",108,"","","",(N/A),"","","","","","Subjects were randomly assigned in equal numbers to a sequence of the FDC (lamivudine+lopinavir+ritonavir+zidovudine), US and EU reference products administered under fasting conditions in cross over fashion.",Bioequivalence; Cross Over; Pharmacokinetics; Randomized,"This was a randomized, 3-way crossover, bioequivalence and pharmacokinetics study.","","",2023-03-06 16:31:26,-1,NO NCT CODE,Industry,,,,,AbbVie,
275310,M13-356 Trialtroveid-275310,"A Clinical Safety, Tolerability And Pharmacokinetics Of Single And Multiple Doses Of Abt-493 In Healthy Subjects",I,Completed,Infectious Disease,Infectious Disease: Hcv,Hepatitis C,AbbVie,"Industry, Top 20 Pharma",United States,Glecaprevir,HCV nonstructural protein 3 inhibitor; HCV nonstructural protein 4A inhibitor,"Polyprotein, Hepatitis-c Virus","Antiviral, Other",Small molecule > Synthetic small molecule,"Ritonavir, Unspecified",Cytochrome P450 Inhibitor; Hiv Protease Inhibitor,"","Antiviral, Anti-hiv",Small molecule > Synthetic small molecule,"","",Safety And Tolerability,Safety/Toxicity > Safety/Tolerability,"","","","","","","","","",2016-03-10,Actual,"",N/A,Adults,"","","","","",90,"","","",(N/A),"","","","","","Subjects received six ABT-493 doses ranging from 25 mg to 800 mg in the SAD portion (n=48, 3:1 active to placebo ratio) and 200 mg to 800 mg QD were evaluated in the MAD portion for 10 days (n=30; 4:1 active to placebo ratio). The effect of food on ABT-493 200 mg was assessed in a crossover fashion (n=12). ABT-493 PK parameters were estimated using non-compartmental methods. Safety and tolerability were assessed throughout the study.

Subjects received ritonavir along with ABT-493.",Double Blind/Blinded; Drug-drug Interaction; Multiple Ascending Dose; Pharmacokinetics; Placebo Control; Randomized; Safety; Single Ascending Dose,"This was a blinded, randomized, placebo-controlled, safety, tolerability and pharmacokinetics (PK) of single ascending doses (SAD), multiple ascending doses (MAD) study.

This was a drug-drug interaction, first-in-human study.","","",2017-12-09 06:55:36,-1,NO NCT CODE,Industry,,,,,AbbVie,
249798,A290-14 Trialtroveid-249798,"An Open, Crossover, Randomized, Single Dose, Two Treatments, Two Periods, Two Sequences Study On Comparing Bioavailability And Bioequivalence Of Reference Or Test Ribavirin With Food (Breakfast) In Healthy Mexican Subjects",I,Completed,Infectious Disease,Infectious Disease: Hcv,Hepatitis C,AbbVie,"Industry, Top 20 Pharma",United States,"Ribavirin, Abbvie",Inosine monophosphate dehydrogenase inhibitor,"","Antiviral, Other",Small molecule > Synthetic small molecule,"Ribavirin, Unspecified",Inosine Monophosphate Dehydrogenase Inhibitor,"","Antiviral, Other",Small molecule > Synthetic small molecule,"","",Area Under The Curve Score Bioavailability Cmax,Pharmacokinetics/Pharmacodynamics > Pk/Pd Pharmacokinetics/Pharmacodynamics > Pk/Pd Pharmacokinetics/Pharmacodynamics > Pk/Pd,"Primary Variables To Assess: Bioavailability (Auc 0-t), Maximum Plasma Concentration (Cmax)","","","",2014-12-11,"","","","","","","",Both,Adults,18,Year(S),55,Year(S),40,"","",1,"",Americas; North America,Mexico,1,"","","",Subjects will be randomized to receive a single 400 mg dose of either reference or test ribavirin with food (breakfast) in a cross over fashion.,Bioavailability; Bioequivalence; Cross Over; Open Label; Pharmacokinetics; Randomized,"This is an open, crossover, randomized, single dose, two treatments, two periods and two sequences, bioavailability, bioequivalence and pharmacokinetics study.","",Ipharma S.A. De C.V.,2023-03-29 20:19:10,-1,NO NCT CODE,Industry,,,,,AbbVie,
356851,Trialtroveid-356851,Ten Days Of 24-hour Continuous Subcutaneous Infusion Of A Novel Levodopa/Carbidopa Prodrug (Abbv-951) Shows A Skin Safety And Tolerability Profile Similar To Saline.,Ii,Completed,Cns,"Cns: Parkinson's Disease",Parkinson Disease,AbbVie,"Industry, Top 20 Pharma",United States,Foslevodopa + Foscarbidopa,Dopamine receptor agonist; DOPA decarboxylase inhibitor,Dopa Decarboxylase,Antiparkinsonian,Reformulation > Fixed-dose combination; Small molecule; Small molecule > Synthetic small molecule,"","","","","","","",Plasma Concentration,Pharmacokinetics/Pharmacodynamics > Pk/Pd,"","","","","","","","","",2019-05-15,Actual,"",N/A,"","","","","","",34,"","","",Americas; North America,United States,1,"","","",A dose of ABBV-951 equivalent to appox 600mg of levodopa and an equal volume of saline were administered in two demarcated (5cm diameter) areas on opposite sides of the abdomen to healthy volunteers for 10 consecutive days.,Double Blind/Blinded; Multiple Arm; Pharmacokinetics; Placebo Control; Safety,"This is a safety, tolerability, pharmacokinetics, placebo control, multiple arm, subjects/raters were blinded.","","",2019-11-12 13:15:45,-1,NO NCT CODE,Industry,,,,,AbbVie,
273906,M13-593 Trialtroveid-273906,"A Phase I, Open Label, Randomized, Multiple-dose, Non-fasting, Drug-drug Interaction Study Between Abt-493 Plus Abt-530 Combination And Raltegravir In Healthy Subjects",I,Completed,Infectious Disease,Infectious Disease: Hcv,Hepatitis C,AbbVie,"Industry, Top 20 Pharma",United States,Glecaprevir Pibrentasvir,"HCV nonstructural protein 3 inhibitor; HCV nonstructural protein 4A inhibitor
HCV nonstructural protein 5A inhibitor","Polyprotein, Hepatitis-c Virus Polyprotein, Hepatitis-c Virus","Antiviral, Other Antiviral, Other","Small molecule > Synthetic small molecule
Small molecule > Synthetic small molecule",Raltegravir,Hiv Integrase Inhibitor,"Gag-pol, Hiv-1","Antiviral, Anti-hiv",Small molecule; Small molecule > Synthetic small molecule,"","",Safety And Tolerability,Safety/Toxicity > Safety/Tolerability,"","","","",2014-07-30,0.33,2014-09-22,Actual,"",2016-02-25,Actual,8.28,Both,Adults,18,Year(S),55,Year(S),"",12,"",1,"",(N/A),"","","","","","Subjects received ABT-493 300 mg QD + ABT-530 120 mg QD and raltegravir 400 mg BID alone or in combination.

Intensive pharmacokinetic assessments were performed for ABT-493, ABT-530 and raltegravir on multiple days throughout the study. Effects of ABT-493 + ABT-530 on raltegravir pharmacokinetics and vice versa were assessed by a repeated-measures analysis using SAS. Safety was evaluated via assessment of adverse events, vital signs, ECGs and clinical laboratory tests.

Intensive PK sampling for DAAs: Period 2/Day 1 and Period 2/Day 10
Intensive PK sampling for Raltegravir: Period 1/Day 3, Period 2/Day 1 and Period 2/Day 10

Serial blood samples for determination of plasma concentrations of GLE and PIB were collected pre-dose and up to 24 hours after period 2, day 1; period 2, day 7; and period 2, day 10 (48-hour sample was also collected after period 2, day 10 dosing) with additional sampling prior to morning dose on days 6 and 9 of period 2. For RAL, samples were collected on period 1, day 3 (up to 12 hours); period 2, day 1 (up to 24 hours); and period 2, day 10 (up to 24 hours). PK parameters were computed using non-compartmental analysis.",Drug-drug Interaction; Open Label; Pharmacokinetics; Randomized; Safety,"This was an open label, single-center, randomized, multiple-dose, non-fasting, drug-drug interaction, pharmacokinetics, tolerability and safety study.","","",2017-11-29 18:29:16,-1,NO NCT CODE,Industry,,,,,AbbVie,
209717,Trialtroveid-209717,"A Randomized, 3-way Crossover Study Of Fixed-dose Combination (Fdc) Tablets Of Lopinavir, Ritonavir And Lamivudine In Hiv-negative Adult Subjects",I,Completed,Infectious Disease,Infectious Disease: Hiv,HIV Infections; HIV Seropositivity,AbbVie,"Industry, Top 20 Pharma",United States,"Lopinavir + Ritonavir + Lamivudine, Abbvie",Cytochrome P450 inhibitor; HIV protease inhibitor; Nucleoside reverse transcriptase inhibitor,"Cytochrome P450 Family 3 Subfamily A Member 4; Gag-pol, Hiv-1","Antiviral, Anti-hiv",Reformulation > Fixed-dose combination; Small molecule > Synthetic small molecule,"Lopinavir Ritonavir, Unspecified Lamivudine, Unspecified",Hiv Protease Inhibitor Cytochrome P450 Inhibitor; Hiv Protease Inhibitor Nucleoside Reverse Transcriptase Inhibitor,"","Antiviral, Anti-hiv Antiviral, Anti-hiv Antiviral, Anti-hiv","Small molecule > Synthetic small molecule
Small molecule > Synthetic small molecule
Small molecule > Synthetic small molecule","","","","","","","","","","","","","",2014-05-19,Actual,"",N/A,Adults,"","","","","",24,"","","",Americas; North America,United States,1,"","","","Subjects were randomly assigned in equal numbers to one of six sequences of three regimens; FDC under fasting, moderate-fat and high-fat meal conditions. Single doses of lopinavir/ritonavir 400/100 mg and lamivudine 150 mg were administered on Study Day 1 of each period, separated by at least 5 days.",Bioequivalence; Cross Over; Randomized,"This is a randomized, 3-way crossover, bioequivalence study.","","",2014-05-30 08:40:06,-1,NO NCT CODE,Industry,,,,,AbbVie,
257266,M12-202 Trialtroveid-257266,"A Phase 1, Open Label Study To Assess The Pharmacokinetics, Safety, And Tolerability Of The Co-administration Of Darunavir Once Daily Administered In The Evening With Abt-450, Ritonavir, Abt-267 (Abt-450/R/Abt-267) In The Morning With And Without Twice A Day Abt-333 In Healthy Adult Subjects",I,Completed,Infectious Disease,Infectious Disease: Hcv,Hepatitis C,AbbVie,"Industry, Top 20 Pharma",United States,"Ritonavir, Soft Gel-2 Dasabuvir (Tablet) Ombitasvir + Paritaprevir + Ritonavir","Cytochrome P450 inhibitor; HIV protease inhibitor
HCV nonstructural protein 5B inhibitor
Cytochrome P450 inhibitor; HIV protease inhibitor; HCV nonstructural protein 3 inhibitor; HCV nonstructural protein 5A inhibitor; HCV nonstructural protein 4A inhibit","Cytochrome P450 Family 3 Subfamily A Member 4; Gag-pol, Hiv-1 Polyprotein, Hepatitis-c Virus Cytochrome P450 Family 3 Subfamily A Member 4; Gag-pol, Hiv-1; Polyprotein, Hepatitis-c Virus","Antiviral, Anti-hiv Antiviral, Other Antiviral, Other","Reformulation > Oral reformulation
Small molecule; Small molecule > Synthetic small molecule
Reformulation > Fixed-dose combination",Darunavir (Tablet),Hiv Protease Inhibitor,"Gag-pol, Hiv-1","Antiviral, Anti-hiv",Small molecule; Small molecule > Synthetic small molecule,"","",Safety And Tolerability,Safety/Toxicity > Safety/Tolerability,"","","","",2013-05-13,0.92,2013-07-23,Actual,"",2014-03-14,Actual,17.39,Both,Adults,18,Year(S),51,Year(S),"",24,"",1,"",(N/A),"","","","","","Subjects were randomized to receive multiple doses anyone of the following interventions:

Regimen A: Subjects received ABT-333 250mg BID + ABT-450/r/ABT-267 150/100/25 mg QD administered in the morning under non fasting conditions (study days 1 through 14)
Regimen B: Subjects received  ABT-333 250mg BID + ABT-450/r/ABT-267 150/100/25 mg QD administered in the morning under fasting conditions + darunavir 800 mg QD + ritonavir 100mg  QD administered in the evening under non fasting conditions (study days 15 through 28)
Regimen C: Subjects received darunavir 800 mg QD + ritonavir 100mg  QD administered in the evening under non fasting conditions (study days 1 through 14)

Regimen D a: Subjects received ABT-450/r/ABT-267 150/100/25 mg QD administered in the morning under non fasting conditions (study days 1 through 14)
Regimen E a: Subjects received ABT-450/r/ABT-267 150/100/25 mg QD administered in the morning under non fasting conditions + darunavir 800 mg QD + ritonavir 100mg  QD administered in the evening under non fasting conditions (study days 15 through 28)
Regimen F a: Subjects received darunavir 800 mg QD + ritonavir 100mg  QD administered in the evening under non fasting conditions (study days 1 through 14)

a- Based on review of the available pharmacokinetic, safety and tolerability results from Arm 1 (A, B, C), decision was made not to conduct Arm 2 (D, E, F)

Duration of Treatment: 28 days",Drug-drug Interaction; Open Label; Pharmacokinetics; Randomized; Safety,"This was an open-label, single center, multiple dose, randomized, safety, tolerability, drug-drug interaction and pharmacokinetics study.","","",2015-05-13 14:54:38,-1,NO NCT CODE,Industry,,,,,AbbVie,
